period_month,ug_name,uol1_name,uol2_name,servicel1_name,servicel2_name,uuaa_list,repo,repository_url,kind,branch_from,branch_to,first_contribution_date,PR_closed_date,integration_time (min)
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_17_07_2025,develop,"22 jul 2025, 12:15:05","23 jul 2025, 6:50:01",1114
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"17 jul 2025, 8:07:52","17 jul 2025, 8:15:52",8
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"23 jul 2025, 7:03:07","23 jul 2025, 8:26:44",83
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/repo-maintenance,develop,"10 jul 2025, 11:52:27","11 jul 2025, 6:26:25",1113
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_18_06_2025,develop,"3 jul 2025, 8:02:43","3 jul 2025, 9:53:00",110
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/NuevaEntrega,develop,"18 jul 2025, 8:25:27","18 jul 2025, 8:38:18",12
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kfcm_app-id-26255_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KFCM_APP-ID-26255_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"15 jul 2025, 9:04:30","15 jul 2025, 10:54:37",110
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9sv_app-id-1120795_dsg/c360_datio_l9sv_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9SV_APP-ID-1120795_DSG/repos/c360_datio_l9sv_ingestion/browse,dataproc.jobs.import,feature/DECSCLIENT-2994_MarkPer,develop,"2 jul 2025, 17:26:28","2 jul 2025, 17:45:28",19
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_re4m_app-id-73457_dsg/c360_datio_re4m_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_RE4M_APP-ID-73457_DSG/repos/c360_datio_re4m_ingestion/browse,dataproc.jobs.import,feature/FixCatalog,develop,"22 jul 2025, 8:44:18","22 jul 2025, 10:04:01",79
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"16 jul 2025, 8:59:02","16 jul 2025, 11:04:18",125
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kcpg_app-id-26206_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/mtool_generalbudgets,develop,"2 jul 2025, 11:10:38","2 jul 2025, 11:21:51",11
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kcpg_app-id-26206_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/Spark_GeneralBudget_JOB,develop,"22 jul 2025, 9:50:58","22 jul 2025, 12:37:47",166
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kpan_app-id-385678_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"10 jul 2025, 12:07:29","10 jul 2025, 12:12:37",5
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kstb_app-id-1919198_dsg/uwuod_datio_kstb_operations_board,https://globaldevtools.bbva.com/bitbucket/projects/GL_KSTB_APP-ID-1919198_DSG/repos/uwuod_datio_kstb_operations_board/browse,dataproc.jobs.import,feature/DSCSCLIENT-2366,develop,"10 jul 2025, 9:38:48","10 jul 2025, 10:24:11",45
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/gl-cs-360-gdh-inq,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/gl-cs-360-gdh-inq/browse,dataproc.jobs,feature/NuevosOrigenesClarity,develop,"3 jul 2025, 10:32:12","3 jul 2025, 11:41:50",69
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_fzpd_app-id-2125440_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"9 jul 2025, 11:50:16","9 jul 2025, 12:01:26",11
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_01_07_2025,develop,"4 jul 2025, 8:11:49","10 jul 2025, 12:51:12",6039
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"23 jul 2025, 7:00:34","24 jul 2025, 6:57:29",1436
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kcpg_app-id-26206_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/Spark_GeneralBudget_JOB,develop,"23 jul 2025, 10:53:47","23 jul 2025, 11:06:22",12
