ids;subset;naming_set;tablas;ID RULE;Subset;DEFINITION PERIOD
279d4f3973;(g_information_source_type = 34389 OR g_information_source_type = 37558) AND gf_sustainability_mark_id = 'RBSO';{'gf_sustainability_subcateg_per'};t_b0hn_sust_group_mark;279d4f3973;"g_information_source_type = (34389 | 37558) AND gf_sustainability_mark_id = ""RBSO""";2Q24
279d4f39d7;(g_information_source_type = 34389 OR g_information_source_type = 37558) AND gf_sustainability_mark_id = 'RBGR';{'gf_sustainability_subcateg_per'};t_b0hn_sust_group_mark;279d4f39d7;"g_information_source_type = (34389 | 37558) AND gf_sustainability_mark_id = ""RBGR""";2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_001;gf_sustainability_mark_id = 'C593';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_001;gf_sustainability_mark_id igual a C593;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_002;gf_sustainability_mark_id = 'RBCR';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_002;gf_sustainability_mark_id igual a RBCR;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_003;gf_sustainability_mark_id = 'RBES';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_003;gf_sustainability_mark_id igual a RBES;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_004;gf_sustainability_mark_id = 'RBGR';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_004;gf_sustainability_mark_id es igual a RBGR;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_005;gf_sustainability_mark_id = 'RBOI';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_005;gf_sustainability_mark_id es igual a RBOI;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_006;gf_sustainability_mark_id = 'RBSO';{'gf_sustainability_subcatg_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_006;gf_sustainability_mark_id es igual a RBSO;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_007;gf_sustainability_mark_id = 'C593';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_007;gf_sustainability_mark_id igual a C593;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_008;gf_sustainability_mark_id = 'RBCR';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_008;gf_sustainability_mark_id igual a RBCR;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_009;gf_sustainability_mark_id = 'RBES';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_009;gf_sustainability_mark_id igual a RBES;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_010;gf_sustainability_mark_id = 'RBGR';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_010;gf_sustainability_mark_id es igual a RBGR;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_011;gf_sustainability_mark_id = 'RBOI';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_011;gf_sustainability_mark_id es igual a RBOI;2Q24
GL_DOM_t_b0hn_sust_group_mark_3.5_012;gf_sustainability_mark_id = 'RBSO';{'gf_sustainability_category_id'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_3.5_012;gf_sustainability_mark_id es igual a RBSO;2Q24
GL_DOM_t_b0hn_sust_group_mark_6.2_000;;{'gf_sustainability_subcateg_per'};t_b0hn_sust_group_mark;GL_DOM_t_b0hn_sust_group_mark_6.2_000;Para un grupo (g_holding_group_id) y para una fuente de información (g_information_source_type;2Q24
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_001;gf_supplier_response_id %2 = 0 ;{'gf_sust_supplier_response_name'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_001;;4Q22
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_002;gf_supplier_response_id %2 != 0 ;{'gf_sust_supplier_response_name'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_002;;4Q22
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_003;gf_sust_supplier_response_name IN ('YES','YEs','YeS','Yes','yES','yEs','yeS','yes') AND gf_sust_supplier_question_id != '7' ;{'gf_sust_response_score_number'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_003;"gf_sust_supplier_response_name = ""Yes"" (cualquier valor entre los siguientes: YES | YEs | YeS | Yes | yES | yEs | yeS | yes)
gf_sust_supplier_question_id <> 7";2Q23
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_004;gf_sust_supplier_response_name IN ('YES','YEs','YeS','Yes','yES','yEs','yeS','yes') AND gf_sust_supplier_question_id = '7' ;{'gf_sust_response_score_number'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_004;"gf_sust_supplier_response_name = ""Yes"" (cualquier valor entre los siguientes: YES | YEs | YeS | Yes | yES | yEs | yeS | yes)
gf_sust_supplier_question_id = 7";2Q23
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_005;gf_sust_supplier_response_name IN ('No','NO','nO','no') AND gf_sust_supplier_question_id != '7' ;{'gf_sust_response_score_number'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_005;"gf_sust_supplier_response_name = ""No"" (cualquier valor entre los siguientes: NO | No | nO | no)
gf_sust_supplier_question_id <> 7";2Q23
GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_006;gf_sust_supplier_response_name IN ('No','NO','nO','no') AND gf_sust_supplier_question_id = '7' ;{'gf_sust_response_score_number'};t_b0hn_sust_groups_fdbk_detail;GL_DOM_t_b0hn_sust_groups_fdbk_detail_5.3_006;"gf_sust_supplier_response_name = ""No"" (cualquier valor entre los siguientes: NO | No | nO | no)
gf_sust_supplier_question_id = 7";2Q23
GL_DOM_t_b0hn_sust_groups_fdbk_5.3_000;gf_sust_tot_rspse_score_number >= 6;{'gf_supplier_sust_score_desc'};t_b0hn_sust_groups_fdbk;GL_DOM_t_b0hn_sust_groups_fdbk_5.3_000;;3Q22
GL_DOM_t_b0hn_sust_groups_fdbk_5.3_001;gf_sust_tot_rspse_score_number < 6;{'gf_supplier_sust_score_desc'};t_b0hn_sust_groups_fdbk;GL_DOM_t_b0hn_sust_groups_fdbk_5.3_001;;3Q22
27874bdebd;g_country_id is not null;{'g_country_id'};t_b0hn_toolkit_esg_group_output;27874bdebd;g_country_id is not null;4Q23
27874bdebe;g_activity_per_parameter_type is not null;{'g_activity_per_parameter_type'};t_b0hn_toolkit_esg_group_output;27874bdebe;g_activity_per_parameter_type is not null;4Q23
27874bdebf;g_revenue_act_cat_type is not null;{'g_revenue_act_cat_type'};t_b0hn_toolkit_esg_group_output;27874bdebf;g_revenue_act_cat_type is not null;4Q23
27874bdec0;g_energy_prod_srce_type is not null;{'g_energy_prod_srce_type'};t_b0hn_toolkit_esg_group_output;27874bdec0;g_energy_prod_srce_type is not null;4Q23
GL_DOM_t_cgj7_sust_customer_mark_3.5_001;gf_sustainability_mark_id = 'C593';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_001;gf_sustainability_mark_id igual a C593;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_002;gf_sustainability_mark_id = 'RBCR';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_002;gf_sustainability_mark_id igual a RBCR;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_003;gf_sustainability_mark_id = 'RBES';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_003;gf_sustainability_mark_id igual a RBES;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_004;gf_sustainability_mark_id = 'RBGR';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_004;gf_sustainability_mark_id es igual a RBGR;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_005;gf_sustainability_mark_id = 'RBOI';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_005;gf_sustainability_mark_id es igual a RBOI;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_006;gf_sustainability_mark_id = 'RBSO';{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_006;gf_sustainability_mark_id es igual a RBSO;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_007;gf_sustainability_mark_id = 'C593';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_007;gf_sustainability_mark_id igual a C593;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_008;gf_sustainability_mark_id = 'RBCR';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_008;gf_sustainability_mark_id igual a RBCR;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_009;gf_sustainability_mark_id = 'RBES';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_009;gf_sustainability_mark_id igual a RBES;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_010;gf_sustainability_mark_id = 'RBGR';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_010;gf_sustainability_mark_id es igual a RBGR;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_011;gf_sustainability_mark_id = 'RBOI';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_011;gf_sustainability_mark_id es igual a RBOI;2Q24
GL_DOM_t_cgj7_sust_customer_mark_3.5_012;gf_sustainability_mark_id = 'RBSO';{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;GL_DOM_t_cgj7_sust_customer_mark_3.5_012;gf_sustainability_mark_id es igual a RBSO;2Q24
GL_STR_t_cmov_bbva_categorized_mov_4.3_000;g_movement_type = 'accounts';{'g_movement_id'};t_cmov_bbva_categorized_mov;GL_STR_t_cmov_bbva_categorized_mov_4.3_000;"g_movement_type = ""accounts""";2Q24
GL_STR_t_cmov_bbva_categorized_mov_4.3_001;g_movement_type = 'cards';{'g_movement_id'};t_cmov_bbva_categorized_mov;GL_STR_t_cmov_bbva_categorized_mov_4.3_001;"g_movement_type = ""cards""";2Q24
27993d1478;g_movement_type is not null and g_movement_type != '';{'g_movement_type'};t_cmov_bbva_categorized_mov;27993d1478;Distinto de Null o Vacío;1Q24
27993d15e4;gf_default_taxo_group_id is not null and gf_default_taxo_group_id != '';{'gf_default_taxo_group_id'};t_cmov_bbva_categorized_mov;27993d15e4;Distinto de Null o Vacío;2Q24
27993d164c;gf_default_taxo_category_id is not null and gf_default_taxo_category_id != '';{'gf_default_taxo_category_id'};t_cmov_bbva_categorized_mov;27993d164c;Distinto de Null o Vacío;2Q24
27993d16f3;gf_default_taxo_subcategory_id is not null and gf_default_taxo_subcategory_id != '';{'gf_default_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;27993d16f3;Distinto de Null o Vacío;2Q24
27993d1750;gf_tailored_taxo_group_id is not null and gf_tailored_taxo_group_id != '';{'gf_tailored_taxo_group_id'};t_cmov_bbva_categorized_mov;27993d1750;Distinto de Null o Vacío;2Q24
27993d17b5;gf_custom_taxo_group_id is not null and gf_custom_taxo_group_id != '';{'gf_custom_taxo_group_id'};t_cmov_bbva_categorized_mov;27993d17b5;Distinto de Null o Vacío;2Q24
27993d1805;gf_shown_taxo_group_id is not null and gf_shown_taxo_group_id != '';{'gf_shown_taxo_group_id'};t_cmov_bbva_categorized_mov;27993d1805;Distinto de Null o Vacío;2Q24
27993d185b;gf_tailored_taxo_category_id is not null and gf_tailored_taxo_category_id != '';{'gf_tailored_taxo_category_id'};t_cmov_bbva_categorized_mov;27993d185b;Distinto de Null o Vacío;2Q24
27993d18b5;gf_custom_taxo_category_id is not null and gf_custom_taxo_category_id != '';{'gf_custom_taxo_category_id'};t_cmov_bbva_categorized_mov;27993d18b5;Distinto de Null o Vacío;2Q24
27993d18ff;gf_shown_taxo_category_id is not null and gf_shown_taxo_category_id != '';{'gf_shown_taxo_category_id'};t_cmov_bbva_categorized_mov;27993d18ff;Distinto de Null o Vacío;2Q24
27993d194f;gf_tailored_taxo_subcateg_id is not null and gf_tailored_taxo_subcateg_id != '';{'gf_tailored_taxo_subcateg_id'};t_cmov_bbva_categorized_mov;27993d194f;Distinto de Null o Vacío;2Q24
27993d19a2;gf_custom_taxo_subcategory_id is not null and gf_custom_taxo_subcategory_id != '';{'gf_custom_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;27993d19a2;Distinto de Null o Vacío;2Q24
27993d19e7;gf_shown_taxo_subcategory_id is not null and gf_shown_taxo_subcategory_id != '';{'gf_shown_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;27993d19e7;Distinto de Null o Vacío;2Q24
GL_STR_t_cmov_nobbva_categorized_mov_4.3_000;g_movement_type = 'accounts';{'g_movement_non_bbva_id'};t_cmov_nobbva_categorized_mov;GL_STR_t_cmov_nobbva_categorized_mov_4.3_000;"g_movement_type = ""accounts""";2Q24
GL_STR_t_cmov_nobbva_categorized_mov_4.3_001;g_movement_type = 'cards';{'g_movement_non_bbva_id'};t_cmov_nobbva_categorized_mov;GL_STR_t_cmov_nobbva_categorized_mov_4.3_001;"g_movement_type = ""cards""";2Q24
27993d154b;g_movement_type is not null and g_movement_type != '';{'g_movement_type'};t_cmov_nobbva_categorized_mov;27993d154b;Distinto de Null o Vacío;1Q24
27993d14f1;g_movement_contract_type is not null and g_movement_contract_type != '';{'g_movement_contract_type'};t_cmov_nobbva_categorized_mov;27993d14f1;Distinto de Null o Vacío;4Q23
27993d1a32;gf_default_taxo_category_id is not null and gf_default_taxo_category_id != '';{'gf_default_taxo_category_id'};t_cmov_nobbva_categorized_mov;27993d1a32;Distinto de Null o Vacío;2Q24
27993d1a8a;gf_tailored_taxo_category_id is not null and gf_tailored_taxo_category_id != '';{'gf_tailored_taxo_category_id'};t_cmov_nobbva_categorized_mov;27993d1a8a;Distinto de Null o Vacío;2Q24
27993d1ad8;gf_custom_taxo_category_id is not null and gf_custom_taxo_category_id != '';{'gf_custom_taxo_category_id'};t_cmov_nobbva_categorized_mov;27993d1ad8;Distinto de Null o Vacío;2Q24
27993d1b28;gf_shown_taxo_category_id is not null and gf_shown_taxo_category_id != '';{'gf_shown_taxo_category_id'};t_cmov_nobbva_categorized_mov;27993d1b28;Distinto de Null o Vacío;2Q24
27993d1b6e;gf_default_taxo_subcategory_id is not null and gf_default_taxo_subcategory_id != '';{'gf_default_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;27993d1b6e;Distinto de Null o Vacío;2Q24
27993d1bc3;gf_tailored_taxo_subcateg_id is not null and gf_tailored_taxo_subcateg_id != '';{'gf_tailored_taxo_subcateg_id'};t_cmov_nobbva_categorized_mov;27993d1bc3;Distinto de Null o Vacío;2Q24
27993d1c59;gf_shown_taxo_subcategory_id is not null and gf_shown_taxo_subcategory_id != '';{'gf_shown_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;27993d1c59;Distinto de Null o Vacío;2Q24
27993d1cab;gf_default_taxo_group_id is not null and gf_default_taxo_group_id != '';{'gf_default_taxo_group_id'};t_cmov_nobbva_categorized_mov;27993d1cab;Distinto de Null o Vacío;2Q24
27993d1cfd;gf_tailored_taxo_group_id is not null and gf_tailored_taxo_group_id != '';{'gf_tailored_taxo_group_id'};t_cmov_nobbva_categorized_mov;27993d1cfd;Distinto de Null o Vacío;2Q24
27993d1d50;gf_custom_taxo_group_id is not null and gf_custom_taxo_group_id != '';{'gf_custom_taxo_group_id'};t_cmov_nobbva_categorized_mov;27993d1d50;Distinto de Null o Vacío;2Q24
27993d1d9d;gf_shown_taxo_group_id is not null and gf_shown_taxo_group_id != '';{'gf_shown_taxo_group_id'};t_cmov_nobbva_categorized_mov;27993d1d9d;Distinto de Null o Vacío;2Q24
27993d1c0e;gf_custom_taxo_subcategory_id is not null and gf_custom_taxo_subcategory_id != '';{'gf_custom_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;27993d1c0e;Distinto de Null o Vacío;2Q24
27bcbdec31;gf_mdty_sign_ind_type  is not null and gf_mdty_sign_ind_type != '' ;{'gf_mdty_sign_ind_type'};t_ctar_sign_proc_participant;27bcbdec31;Distinto de Null o vacío;1Q24
27bcbdec7d;gf_sign_mdty_acptc_read_ind_type  is not null and gf_sign_mdty_acptc_read_ind_type != '' ;{'gf_sign_mdty_acptc_read_ind_type'};t_ctar_sign_proc_participant;27bcbdec7d;Distinto de Null o vacío;1Q24
27bcbdeb3a;gf_prt_sign_stat_type is not null and gf_prt_sign_stat_type != '';{'gf_prt_sign_stat_type'};t_ctar_sign_proc_participant;27bcbdeb3a;Distinto de Null o vacío;2Q24
27bcbdebdc;gf_doc_sign_type is not null and gf_doc_sign_type != '';{'gf_doc_sign_type'};t_ctar_sign_proc_participant;27bcbdebdc;Distinto de Null o vacío;2Q24
27bcbdeb8d;gf_prt_sign_date is not null;{'gf_prt_sign_date'};t_ctar_sign_proc_participant;27bcbdeb8d;Distinto de Null;1Q24
27bcbdeccc;gf_sign_mdty_acptc_read_date is not null;{'gf_sign_mdty_acptc_read_date'};t_ctar_sign_proc_participant;27bcbdeccc;Distinto de Null;1Q24
27bcbde7fd;gf_sign_proc_mdty_sign_number is not null;{'gf_sign_proc_mdty_sign_number'};t_ctar_signature_process;27bcbde7fd;Distinto de Null;1Q24
27bcbde8b8;gf_sign_proc_optl_sign_number is not null;{'gf_sign_proc_optl_sign_number'};t_ctar_signature_process;27bcbde8b8;Distinto de Null;1Q24
27bcbde783;gf_sign_proc_status_type is not null and gf_sign_proc_status_type != '';{'gf_sign_proc_status_type'};t_ctar_signature_process;27bcbde783;Distinto de Null o vacío;2Q24
27bcbdea05;gf_sign_proc_oper_type is not null and gf_sign_proc_oper_type != '';{'gf_sign_proc_oper_type'};t_ctar_signature_process;27bcbdea05;Distinto de Null o vacío;2Q24
27bcbdea5f;gf_sign_proc_event_type is not null and gf_sign_proc_event_type != '';{'gf_sign_proc_event_type'};t_ctar_signature_process;27bcbdea5f;Distinto de Null o vacío;2Q24
27bcbe23b6;g_channel_id is not null and g_channel_id != '';{'g_channel_id'};t_ctar_signature_process;27bcbe23b6;Distinto de Null o vacío;1Q24
27bcbde859;gf_sign_proc_mdty_sign_rz_number is not null;{'gf_sign_proc_mdty_sign_rz_number'};t_ctar_signature_process;27bcbde859;Distinto de Null;1Q24
27bcbde929;gf_sign_proc_optl_rz_sign_number is not null;{'gf_sign_proc_optl_rz_sign_number'};t_ctar_signature_process;27bcbde929;Distinto de Null;1Q24
27bcbde988;gf_sign_proc_expr_date is not null;{'gf_sign_proc_expr_date'};t_ctar_signature_process;27bcbde988;Distinto de Null;1Q24
27bd3cac34;gf_cust_prch_comm_brand_id is not null and gf_cust_prch_comm_brand_id != '';{'gf_cust_prch_comm_brand_id'};t_dast_crypto_exchange_account;27bd3cac34;Distinto de Null o vacío;1Q24
27bd402979;g_crypto_exch_kyc_p_ql_cls_type is not null and g_crypto_exch_kyc_p_ql_cls_type != '';{'g_crypto_exch_kyc_p_ql_cls_type'};t_dast_crypto_exchange;27bd402979;Distinto de Null o vacío;1Q24
27fe323650;gf_tran_date is not null;{'gf_op_amount'};t_dtau_act_regis_hist_inf_rpt;27fe323650;gf_tran_date distinto de nulo;2Q24
27fe3237a5;gf_exch_currency_op_amount is not null;{'gf_exch_currency_op_amount'};t_dtau_act_regis_hist_inf_rpt;27fe3237a5;Distinto de null;2Q24
2802336bb2;gf_tran_date is not null;{'gf_op_amount'};t_dtau_activity_register;2802336bb2;"
gf_tran_date es distinto de null";2Q24
28012ca0e4;gf_aso_acc_medm_type is not null and gf_aso_acc_medm_type != '';{'gf_aso_acc_medm_type'};t_dtau_activity_register;28012ca0e4;Distinto de null o vacío;2Q24
28012ca150;gf_request_customer_type is not null and gf_request_customer_type != '';{'gf_request_customer_type'};t_dtau_activity_register;28012ca150;Distinto de null o vacío;2Q24
28012ca248;gf_contract_product_type is not null and gf_contract_product_type != '';{'gf_contract_product_type'};t_dtau_activity_register;28012ca248;Distinto de null o vacío;2Q24
28012ca4c0;gf_local_contract_type is not null and gf_local_contract_type != '';{'gf_local_contract_type'};t_dtau_activity_register;28012ca4c0;Distinto de null o vacío;2Q24
28142ab8f0;gf_app_channel_id is not null and gf_app_channel_id != '';{'gf_app_channel_id'};t_dtau_activity_register;28142ab8f0;Distinto de null o vacío;3Q24
28142ab9e1;gf_aap_id is not null and gf_aap_id != '';{'gf_aap_id'};t_dtau_activity_register;28142ab9e1;Distinto de null o vacío;3Q24
28012ca33a;gf_aux_contract_product_type is not null and gf_aux_contract_product_type != '';{'gf_aux_contract_product_type'};t_dtau_activity_register;28012ca33a;Distinto de null o vacío;3Q24
28012ca52a;gf_aux_local_contract_type is not null and gf_aux_local_contract_type != '';{'gf_aux_local_contract_type'};t_dtau_activity_register;28012ca52a;Distinto de null o vacío;3Q24
28012c9e17;g_funcl_operation_category_id is not null and g_funcl_operation_category_id != '';{'g_funcl_operation_category_id'};t_dtau_activity_register;28012c9e17;Distinto de null o vacío;2Q24
28012c9e80;g_funcl_oper_subcatg_type is not null and g_funcl_oper_subcatg_type != '';{'g_funcl_oper_subcatg_type'};t_dtau_activity_register;28012c9e80;Distinto de null o vacío;2Q24
28012c9eed;g_country_id is not null and g_country_id != '';{'g_country_id'};t_dtau_activity_register;28012c9eed;Distinto de null o vacío;2Q24
28012ca1d3;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_dtau_activity_register;28012ca1d3;Distinto de null o vacío;2Q24
28012ca2c0;g_aux_currency_id is not null and g_aux_currency_id != '';{'g_aux_currency_id'};t_dtau_activity_register;28012ca2c0;Distinto de null o vacío;2Q24
28012ca42c;g_person_role_type is not null and g_person_role_type != '';{'g_person_role_type'};t_dtau_activity_register;28012ca42c;Distinto de null o vacío;2Q24
28012c9f4d;gf_operation_start_date is not null;{'gf_operation_start_date'};t_dtau_activity_register;28012c9f4d;Distinto de null;2Q24
28012c9fba;gf_operation_end_date is not null;{'gf_operation_end_date'};t_dtau_activity_register;28012c9fba;Distinto de null;2Q24
27fe32426d;gf_period_start_date is not null;{'gf_period_start_date'};t_dtau_historic_info_request;27fe32426d;Distinto de null;2Q24
2801aec1d5;g_init_contracting_channel_id is not null and g_init_contracting_channel_id != '';{'g_init_contracting_channel_id'};t_ejb6_digital_sales;2801aec1d5;Distinto de null o vacío;2Q24
2801aec24e;g_final_contracting_channel_id is not null and g_final_contracting_channel_id != '';{'g_final_contracting_channel_id'};t_ejb6_digital_sales;2801aec24e;Distinto de null o vacío;2Q24
280e9d11a9;;{'gf_sust_mobilizable_amount'};t_g5m3_sust_mob_operations_cib;280e9d11a9;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
280e9e0ec0;;{'gf_sust_mobilizable_amount'};t_g5m3_sust_mob_operations_cib;280e9e0ec0;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
280e9d906c;;{'gf_sust_mobilizable_amount'};t_g5m3_sust_mob_operations_cib;280e9d906c;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
27bfe8330f;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_entity_id'};t_g5m3_sust_mob_operations_cib;27bfe8330f;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
279ffe4ea4;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_country_id'};t_g5m3_sust_mob_operations_cib;279ffe4ea4;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
279ffe4f35;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_operation_currency_id'};t_g5m3_sust_mob_operations_cib;279ffe4f35;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
279ffe5014;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'gf_contract_register_date'};t_g5m3_sust_mob_operations_cib;279ffe5014;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
GL_DOM_t_j7il_customer_personalization_3.4_001;gf_min_limit_amount is not null;{'gf_min_limit_amount'};t_j7il_customer_personalization;GL_DOM_t_j7il_customer_personalization_3.4_001;Cuando gf_min_limit_amount sea distinto de NULL y vacío;1Q23
27b91e8830;gf_cmun_logical_operator_type is not null and gf_cmun_logical_operator_type != '';{'gf_cmun_logical_operator_type'};t_j7il_customer_personalization;27b91e8830;Distinto de Null o vacío;2Q24
27a7162a33;gf_notif_reading_ind_type  is not null and gf_notif_reading_ind_type  != '';{'gf_notif_reading_ind_type'};t_j7il_notification_management;27a7162a33;Distinto de Null o vacío;4Q23
GL_DOM_t_j7il_notification_management_5.3_001;gf_notif_expiration_date is not null;{'gf_notif_expiration_date'};t_j7il_notification_management;GL_DOM_t_j7il_notification_management_5.3_001;Si gf_notif_expiration_date viene informado.;1Q23
GL_DOM_t_j7il_notification_management_5.3_002;gf_notif_expiration_date is not null;{'gf_notif_expiration_date'};t_j7il_notification_management;GL_DOM_t_j7il_notification_management_5.3_002;Si gf_notif_expiration_date viene informado.;1Q23
GL_DOM_t_j7il_touchpoint_detail_4.3_001;gf_communication_id is not null and gf_communication_id != '' ;{'gf_communication_id'};t_j7il_touchpoint_detail;GL_DOM_t_j7il_touchpoint_detail_4.3_001;Si gf_communication_id no es nulo ni vacío;1Q23
GL_DOM_t_j7il_touchpoint_3.2_000;g_journey_id is not null and g_journey_id != '';{'g_journey_id'};t_j7il_touchpoint;GL_DOM_t_j7il_touchpoint_3.2_000;Cuando g_journey_id es distinto de NULL y vacío;1Q23
27b91e87e7;gf_response_code_feedback_type is not null and gf_response_code_feedback_type != '';{'gf_response_code_feedback_type'};t_j7il_touchpoint;27b91e87e7;Distinto de Null o vacío;2Q24
GL_DOM_t_j7il_touchpoint_4.3_000;gf_communication_id is not null;{'gf_communication_id'};t_j7il_touchpoint;GL_DOM_t_j7il_touchpoint_4.3_000;Si gf_communication_id no es nulo;3Q22
