conf;job_url;table;secundary_table;job;version
KPAN_mobility-partner-oppy_P68X_vehicle-version-catalog_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-mobilitypartneroppymmrule-02.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-mobilitypartneroppymmrule-02.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_mobility_partner_oppy;t_p68x_vehicle_version_catalog;kpan-gl-hmm-qlt-mobilitypartneroppymmrule-02.json;"""18.4.0"""
KPAN_mobility-partner-oppy_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-mobilitypartneroppymmrule-03.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-mobilitypartneroppymmrule-03.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_mobility_partner_oppy;t_ksan_contract_global_local;kpan-gl-hmm-qlt-mobilitypartneroppymmrule-03.json;"""18.4.0"""
KPAN_opportunity_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_opportunity;;kpan-gl-hmm-qlt-opportunitymrfield-01.json;"""18.4.0"""
KPAN_opportunity_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrobject-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrobject-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_opportunity;;kpan-gl-hmm-qlt-opportunitymrobject-01.json;"""18.4.0"""
KPAN_opportunity_YH2J_gbl-channel-hier-master_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymmrule-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymmrule-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_opportunity;t_yh2j_gbl_channel_hier_master;kpan-gl-hmm-qlt-opportunitymmrule-01.json;"""18.4.0"""
KPAN_opportunity_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymmrule-02.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymmrule-02.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_opportunity;t_kcog_entity;kpan-gl-hmm-qlt-opportunitymmrule-02.json;"""18.4.0"""
KPAN_opportunity_NM7R_lead_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymmrule-03.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymmrule-03.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_opportunity;t_nm7r_lead;kpan-gl-hmm-qlt-opportunitymmrule-03.json;"""18.4.0"""
KPAN_oppy-manager-asgn_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-oppymanagerasgnmrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-oppymanagerasgnmrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_oppy_manager_asgn;;kpan-gl-hmm-qlt-oppymanagerasgnmrfield-01.json;"""18.4.0"""
KPAN_oppy-mgr-comnt_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-oppymgrcomntmrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-oppymgrcomntmrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_oppy_mgr_comnt;;kpan-gl-hmm-qlt-oppymgrcomntmrfield-01.json;"""18.4.0"""
KPAN_oppy-status-trcblty_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-oppystatustrcbltymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-oppystatustrcbltymrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_oppy_status_trcblty;;kpan-gl-hmm-qlt-oppystatustrcbltymrfield-01.json;"""18.4.0"""
KPAN_person-cred-fclty-psl-dp_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcredfcltypsldmrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcredfcltypsldmrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_cred_fclty_psl_dp;;kpan-gl-hmm-qlt-personcredfcltypsldmrfield-01.json;"""18.4.0"""
KPAN_person-cred-fclty-psl-dp_KPAN_credit-fclty-proposals_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_cred_fclty_psl_dp;t_kpan_credit_fclty_proposals;kpan-gl-hmm-qlt-personcredfcltypsldmmrule-01.json;"""18.4.0"""
KPAN_person-cred-fclty-psl-dp_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-02.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-02.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_cred_fclty_psl_dp;t_kcog_country;kpan-gl-hmm-qlt-personcredfcltypsldmmrule-02.json;"""18.4.0"""
KPAN_person-cred-fclty-psl-dp_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-03.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-03.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_cred_fclty_psl_dp;t_kcog_currency;kpan-gl-hmm-qlt-personcredfcltypsldmmrule-03.json;"""18.4.0"""
KPAN_person-cred-fclty-psl-dp_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-04.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcredfcltypsldmmrule-04.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_cred_fclty_psl_dp;t_kbtq_role_person;kpan-gl-hmm-qlt-personcredfcltypsldmmrule-04.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmrfield-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;;kpan-gl-hmm-qlt-personcreditfcltypsmrfield-01.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmrobject-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmrobject-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;;kpan-gl-hmm-qlt-personcreditfcltypsmrobject-01.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-01.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;t_kcog_country;kpan-gl-hmm-qlt-personcreditfcltypsmmrule-01.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-02.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-02.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;t_kcog_currency;kpan-gl-hmm-qlt-personcreditfcltypsmmrule-02.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-03.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-03.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;t_kbtq_role_person;kpan-gl-hmm-qlt-personcreditfcltypsmmrule-03.json;"""18.4.0"""
KPAN_person-credit-fclty-psl_KPAN_credit-fclty-proposals_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-04.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-personcreditfcltypsmmrule-04.json?at=refs%2Ftags%2Fv18.4.0";t_kpan_person_credit_fclty_psl;t_kpan_credit_fclty_proposals;kpan-gl-hmm-qlt-personcreditfcltypsmmrule-04.json;"""18.4.0"""
KSRR_new-production_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production;;ksrr-gl-hmm-qlt-newproductionmrfield-01.json;"""18.3.3"""
KSRR_new-production_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production;;ksrr-gl-hmm-qlt-newproductionmrobject-01.json;"""18.3.3"""
KSRR_new-production_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production;t_kcog_currency;ksrr-gl-hmm-qlt-newproductionmmrule-01.json;"""18.3.3"""
KSRR_new-production_KMFI_prftbly-metric-out-cl_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production;t_kmfi_prftbly_metric_out_cl;ksrr-gl-hmm-qlt-newproductionmmrule-02.json;"""18.3.3"""
KSRR_new-production-subcat_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionsubcatmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionsubcatmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production_subcat;;ksrr-gl-hmm-qlt-newproductionsubcatmrfield-01.json;"""18.3.3"""
KSRR_new-production-subcat_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionsubcatmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionsubcatmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production_subcat;;ksrr-gl-hmm-qlt-newproductionsubcatmrobject-01.json;"""18.3.3"""
KSRR_new-production-subcat_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionsubcatmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionsubcatmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production_subcat;t_kcog_currency;ksrr-gl-hmm-qlt-newproductionsubcatmmrule-01.json;"""18.3.3"""
KSRR_new-production-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-newproductionsubcatmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-newproductionsubcatmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_new_production_subcat;t_kmfi_prftbly_metric_out_cl;ksrr-gl-hmm-qlt-newproductionsubcatmmrule-02.json;"""18.3.3"""
KSRR_stock_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stockmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stockmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock;;ksrr-gl-hmm-qlt-stockmrfield-01.json;"""18.3.3"""
KSRR_stock_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stockmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stockmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock;;ksrr-gl-hmm-qlt-stockmrobject-01.json;"""18.3.3"""
KSRR_stock_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stockmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stockmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock;t_kcog_currency;ksrr-gl-hmm-qlt-stockmmrule-01.json;"""18.3.3"""
KSRR_stock_KMFI_prftbly-metric-out-cl_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stockmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stockmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock;t_kmfi_prftbly_metric_out_cl;ksrr-gl-hmm-qlt-stockmmrule-02.json;"""18.3.3"""
KSRR_stock-subcat_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stocksubcatmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stocksubcatmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock_subcat;;ksrr-gl-hmm-qlt-stocksubcatmrfield-01.json;"""18.3.3"""
KSRR_stock-subcat_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stocksubcatmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stocksubcatmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock_subcat;;ksrr-gl-hmm-qlt-stocksubcatmrobject-01.json;"""18.3.3"""
KSRR_stock-subcat_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stocksubcatmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stocksubcatmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock_subcat;t_kcog_currency;ksrr-gl-hmm-qlt-stocksubcatmmrule-01.json;"""18.3.3"""
KSRR_stock-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ksrr-gl-hmm-qlt-stocksubcatmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSRR_APP-ID-2421226_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ksrr-gl-hmm-qlt-stocksubcatmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ksrr_stock_subcat;t_kmfi_prftbly_metric_out_cl;ksrr-gl-hmm-qlt-stocksubcatmmrule-02.json;"""18.3.3"""
KSTB_prod-asset-gloc-board_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSTB_APP-ID-1919198_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kstb-gl-hmm-qlt-prodassetglocboardmrfield-01.json?at=refs%2Ftags%2Fv18.3.5
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSTB_APP-ID-1919198_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kstb-gl-hmm-qlt-prodassetglocboardmrfield-01.json?at=refs%2Ftags%2Fv18.3.5";t_kstb_prod_asset_gloc_board;;kstb-gl-hmm-qlt-prodassetglocboardmrfield-01.json;"""18.3.5"""
KSTB_sust-operations-board_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSTB_APP-ID-1919198_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kstb-gl-hmm-qlt-sustoperationsboardmrfield-01.json?at=refs%2Ftags%2Fv18.3.5
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KSTB_APP-ID-1919198_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kstb-gl-hmm-qlt-sustoperationsboardmrfield-01.json?at=refs%2Ftags%2Fv18.3.5";t_kstb_sust_operations_board;;kstb-gl-hmm-qlt-sustoperationsboardmrfield-01.json;"""18.3.5"""
