implantacion,table,conf_type,conf,version,params,ConfigURL,Extralibs,version_simple,unique_id,NombreJob,LARGO_MAX41+5
Local,t_re4m_messages_insights,MMRule,RE4M_messages-insights_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_messages-insights_KCOG_entity_MMRule.conf,,900,messagesinsightsmmrule,re4m-gl-hmm-qlt-messagesinsightsmmrule-,39
Local,t_re4m_messages_insights,MRField,RE4M_messages-insights_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/RE4M/RE4M_messages-insights_MRField.conf,,1000,messagesinsightsmrfield,re4m-gl-hmm-qlt-messagesinsightsmrfield-,40
Local,t_re4m_messages_insights,MRField,RE4M_messages-insights_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/RE4M/RE4M_messages-insights_MRField.conf,,1200,messagesinsightsmrfield,re4m-gl-hmm-qlt-messagesinsightsmrfield-,40
Local,t_re4m_messages_insights,MRField,RE4M_messages-insights_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_messages-insights_MRField.conf,,1210,messagesinsightsmrfield,re4m-gl-hmm-qlt-messagesinsightsmrfield-,40
Local,t_re4m_messages_insights,MRField,RE4M_messages-insights_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_messages-insights_MRField.conf,,900,messagesinsightsmrfield,re4m-gl-hmm-qlt-messagesinsightsmrfield-,40
Local,t_re4m_messages_insights,MRObject,RE4M_messages-insights_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_messages-insights_MRObject.conf,,900,messagesinsightsmrobject,re4m-gl-hmm-qlt-messagesinsightsmrobject-,41
Local,t_re4m_phone_convers_particip,MRField,RE4M_phone-convers-particip_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phone-convers-particip_MRField.conf,,1202,phoneconversparticimrfield,re4m-gl-hmm-qlt-phoneconversparticimrfield-,43
Local,t_re4m_phone_convers_particip,MRField,RE4M_phone-convers-particip_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_phone-convers-particip_MRField.conf,,1210,phoneconversparticimrfield,re4m-gl-hmm-qlt-phoneconversparticimrfield-,43
Local,t_re4m_phone_convers_particip,MRField,RE4M_phone-convers-particip_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_PATH_0: Ruta del catálogo local
CATALOG_SCHEMA_0: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_phone-convers-particip_MRField.conf,,1210,phoneconversparticimrfield,re4m-gl-hmm-qlt-phoneconversparticimrfield-,43
Local,t_re4m_phone_convers_particip,MRObject,RE4M_phone-convers-particip_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phone-convers-particip_MRObject.conf,,1202,phoneconversparticimrobject,re4m-gl-hmm-qlt-phoneconversparticimrobject-,44
Local,t_re4m_phone_convers_transcrip,MRField,RE4M_phone-convers-transcrip_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phone-convers-transcrip_MRField.conf,,1202,phoneconverstranscrmrfield,re4m-gl-hmm-qlt-phoneconverstranscrmrfield-,43
Local,t_re4m_phone_convers_transcrip,MRField,RE4M_phone-convers-transcrip_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_phone-convers-transcrip_MRField.conf,,1210,phoneconverstranscrmrfield,re4m-gl-hmm-qlt-phoneconverstranscrmrfield-,43
Local,t_re4m_phone_convers_transcrip,MRObject,RE4M_phone-convers-transcrip_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phone-convers-transcrip_MRObject.conf,,1202,phoneconverstranscrmrobject,re4m-gl-hmm-qlt-phoneconverstranscrmrobject-,44
Holding,t_re4m_phrase_transcription,MRField,RE4M_phrase-transcription_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phrase-transcription_MRField.conf,,1202,phrasetranscriptionmrfield,re4m-gl-hmm-qlt-phrasetranscriptionmrfield-,43
Holding,t_re4m_phrase_transcription,MRField,RE4M_phrase-transcription_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_phrase-transcription_MRField.conf,,1210,phrasetranscriptionmrfield,re4m-gl-hmm-qlt-phrasetranscriptionmrfield-,43
Holding,t_re4m_phrase_transcription,MRField,RE4M_phrase-transcription_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_PATH_0: Ruta del catálogo local
CATALOG_SCHEMA_0: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_phrase-transcription_MRField.conf,,1210,phrasetranscriptionmrfield,re4m-gl-hmm-qlt-phrasetranscriptionmrfield-,43
Holding,t_re4m_phrase_transcription,MRObject,RE4M_phrase-transcription_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phrase-transcription_MRObject.conf,,1202,phrasetranscriptionmrobject,re4m-gl-hmm-qlt-phrasetranscriptionmrobject-,44
Local,t_re4m_phys_interaction_actvy_l3,MRField,RE4M_phys-interaction-actvy-l3_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phys-interaction-actvy-l3_MRField.conf,,1202,physinteractionactvmrfield,re4m-gl-hmm-qlt-physinteractionactvmrfield-,43
Local,t_re4m_phys_interaction_actvy_l3,MRObject,RE4M_phys-interaction-actvy-l3_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_phys-interaction-actvy-l3_MRObject.conf,,1202,physinteractionactvmrobject,re4m-gl-hmm-qlt-physinteractionactvmrobject-,44
Local,t_re4m_physical_interaction_acti,MMRule,RE4M_physical-interaction-acti_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_KCOG_entity_MMRule.conf,,900,physicalinteractionmmrule,re4m-gl-hmm-qlt-physicalinteractionmmrule-,42
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,1100,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,11.0.2,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_PATH_1: Ruta del catálogo local
CATALOG_SCHEMA_1:  Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.2/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,1102,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,1200,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,1202,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,1210,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRField,RE4M_physical-interaction-acti_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRField.conf,,900,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction_acti,MRObject,RE4M_physical-interaction-acti_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_MRObject.conf,,900,physicalinteractionmrobject,re4m-gl-hmm-qlt-physicalinteractionmrobject-,44
Local,t_re4m_physical_interaction_acti,MMRule,RE4M_physical-interaction-acti_RE4M_physical-interaction_MMRule.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_physical-interaction-acti_RE4M_physical-interaction_MMRule.conf,,1202,physicalinteractionmmrule,re4m-gl-hmm-qlt-physicalinteractionmmrule-,42
Local,t_re4m_physical_interaction,MMRule,RE4M_physical-interaction_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_KCOG_entity_MMRule.conf,,900,physicalinteractionmmrule,re4m-gl-hmm-qlt-physicalinteractionmmrule-,42
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,11.0.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_PATH_1: Ruta del catálogo local
CATALOG_SCHEMA_1:  Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,1100,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,1100,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,1200,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,1202,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,1210,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRField,RE4M_physical-interaction_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRField.conf,,900,physicalinteractionmrfield,re4m-gl-hmm-qlt-physicalinteractionmrfield-,43
Local,t_re4m_physical_interaction,MRObject,RE4M_physical-interaction_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_MRObject.conf,,900,physicalinteractionmrobject,re4m-gl-hmm-qlt-physicalinteractionmrobject-,44
Local,t_re4m_physical_interaction,MMRule,RE4M_physical-interaction_NM7R_lead_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RE4M/RE4M_physical-interaction_NM7R_lead_MMRule.conf,,900,physicalinteractionmmrule,re4m-gl-hmm-qlt-physicalinteractionmmrule-,42
Local,t_re4m_typification_interaction,MRField,RE4M_typification-interaction_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/RE4M/RE4M_typification-interaction_MRField.conf,,1210,typificationinteracmrfield,re4m-gl-hmm-qlt-typificationinteracmrfield-,43
Local,t_re4m_typification_interaction,MRField,RE4M_typification-interaction_MRField.conf,13.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.2/entregable_hammurabi/RE4M/RE4M_typification-interaction_MRField.conf,,1302,typificationinteracmrfield,re4m-gl-hmm-qlt-typificationinteracmrfield-,43
Local,t_re4m_typification_interaction,MRObject,RE4M_typification-interaction_MRObject.conf,13.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.2/entregable_hammurabi/RE4M/RE4M_typification-interaction_MRObject.conf,,1302,typificationinteracmrobject,re4m-gl-hmm-qlt-typificationinteracmrobject-,44
Local,t_re4m_typification_interaction,MMRule,RE4M_typification-interaction_RE4M_physical-interaction_MMRule.conf,13.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.2/entregable_hammurabi/RE4M/RE4M_typification-interaction_RE4M_physical-interaction_MMRule.conf,,1302,typificationinteracmmrule,re4m-gl-hmm-qlt-typificationinteracmmrule-,42
Holding,t_rzua_contract_output_emissions,MMRule,RZUA_contract-output-emissions_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_KCOG_country_MMRule.conf,,900,contractoutputemissmmrule,rzua-gl-hmm-qlt-contractoutputemissmmrule-,42
Holding,t_rzua_contract_output_emissions,MMRule,RZUA_contract-output-emissions_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_KCOG_entity_MMRule.conf,,900,contractoutputemissmmrule,rzua-gl-hmm-qlt-contractoutputemissmmrule-,42
Holding,t_rzua_contract_output_emissions,MMRule,RZUA_contract-output-emissions_KSAN_contract-global-local_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_KSAN_contract-global-local_MMRule.conf,,900,contractoutputemissmmrule,rzua-gl-hmm-qlt-contractoutputemissmmrule-,42
Holding,t_rzua_contract_output_emissions,MRField,RZUA_contract-output-emissions_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_MRField.conf,,1000,contractoutputemissmrfield,rzua-gl-hmm-qlt-contractoutputemissmrfield-,43
Holding,t_rzua_contract_output_emissions,MRField,RZUA_contract-output-emissions_MRField.conf,10.0.0,"CUTOFF_DATE: Date of the data
PREVIOUS_CUTOFF_DATE: Previous date to be compared",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_MRField.conf,,1000,contractoutputemissmrfield,rzua-gl-hmm-qlt-contractoutputemissmrfield-,43
Holding,t_rzua_contract_output_emissions,MRField,RZUA_contract-output-emissions_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_MRField.conf,,900,contractoutputemissmrfield,rzua-gl-hmm-qlt-contractoutputemissmrfield-,43
Holding,t_rzua_contract_output_emissions,MRObject,RZUA_contract-output-emissions_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_contract-output-emissions_MRObject.conf,,900,contractoutputemissmrobject,rzua-gl-hmm-qlt-contractoutputemissmrobject-,44
Local,t_rzua_ctrct_goods_emiss_intst,MMRule,RZUA_ctrct-goods-emiss-intst_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_ctrct-goods-emiss-intst_KCOG_country_MMRule.conf,,900,ctrctgoodsemissintsmmrule,rzua-gl-hmm-qlt-ctrctgoodsemissintsmmrule-,42
Local,t_rzua_ctrct_goods_emiss_intst,MMRule,RZUA_ctrct-goods-emiss-intst_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_ctrct-goods-emiss-intst_KCOG_entity_MMRule.conf,,900,ctrctgoodsemissintsmmrule,rzua-gl-hmm-qlt-ctrctgoodsemissintsmmrule-,42
Local,t_rzua_ctrct_goods_emiss_intst,MMRule,RZUA_ctrct-goods-emiss-intst_KSAN_contract-global-local_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_ctrct-goods-emiss-intst_KSAN_contract-global-local_MMRule.conf,,900,ctrctgoodsemissintsmmrule,rzua-gl-hmm-qlt-ctrctgoodsemissintsmmrule-,42
Local,t_rzua_ctrct_goods_emiss_intst,MRField,RZUA_ctrct-goods-emiss-intst_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_ctrct-goods-emiss-intst_MRField.conf,,900,ctrctgoodsemissintsmrfield,rzua-gl-hmm-qlt-ctrctgoodsemissintsmrfield-,43
Local,t_rzua_ctrct_goods_emiss_intst,MRObject,RZUA_ctrct-goods-emiss-intst_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_ctrct-goods-emiss-intst_MRObject.conf,,900,ctrctgoodsemissintsmrobject,rzua-gl-hmm-qlt-ctrctgoodsemissintsmrobject-,44
Holding,t_rzua_operations_cust_scope_cib,MRField,RZUA_operations-cust-scope-cib_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_operations-cust-scope-cib_MRField.conf,,900,operationscustscopemrfield,rzua-gl-hmm-qlt-operationscustscopemrfield-,43
Holding,t_rzua_operations_cust_scope_cib,MRObject,RZUA_operations-cust-scope-cib_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_operations-cust-scope-cib_MRObject.conf,,900,operationscustscopemrobject,rzua-gl-hmm-qlt-operationscustscopemrobject-,44
Local,t_rzua_operations_cust_scope,MRField,RZUA_operations-cust-scope_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/RZUA/RZUA_operations-cust-scope_MRField.conf,,1000,operationscustscopemrfield,rzua-gl-hmm-qlt-operationscustscopemrfield-,43
