,archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
2707,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_vehicles-favourites_KCOG_entity_MMRule.conf,t_knfa_vehicles_favourites,GL_STR_t_knfa_vehicles_favourites_4.3_002,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2741,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals-dp_KCOG_country_MMRule.conf,t_kpan_credit_fclty_proposals_dp,29001a61af,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
2742,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals-dp_KCOG_currency_MMRule.conf,t_kpan_credit_fclty_proposals_dp,29001a62a0,g_psl_limit_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_01,5.2
2765,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals-dp_YH2J_gbl-channel-hier-master_MMRule.conf,t_kpan_credit_fclty_proposals_dp,29001a64ab,g_channel_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_channel_hier_master'],,g_channel_id != '' AND g_channel_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_03,4.3
2766,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals-dp_YH2J_gbl-product-hier-master_MMRule.conf,t_kpan_credit_fclty_proposals_dp,29001a63b0,g_global_product_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_id != '' AND g_global_product_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_02,5.2
2767,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals_KCOG_country_MMRule.conf,t_kpan_credit_fclty_proposals,29001a5cdb,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
2768,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals_KCOG_currency_MMRule.conf,t_kpan_credit_fclty_proposals,29001a5dc5,g_psl_limit_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_01,5.2
2786,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals_YH2J_gbl-channel-hier-master_MMRule.conf,t_kpan_credit_fclty_proposals,29001a5f9d,g_channel_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_channel_hier_master'],,g_channel_id != '' AND g_channel_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_03,4.3
2787,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_credit-fclty-proposals_YH2J_gbl-product-hier-master_MMRule.conf,t_kpan_credit_fclty_proposals,29001a5eaf,g_global_product_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_id != '' AND g_global_product_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_02,5.2
2815,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_home-partner-oppy_KPAN_opportunity_MMRule.conf,t_kpan_home_partner_oppy,GL_STR_t_kpan_home_partner_oppy_4.3_000,gf_opportunity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kpan/data/t_kpan_opportunity/'],,,,ACCEPTANCE_MIN_KPAN_00,4.3
2863,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_mobility-partner-oppy_KPAN_opportunity_MMRule.conf,t_kpan_mobility_partner_oppy,GL_STR_t_kpan_mobility_partner_oppy_4.3_000,gf_opportunity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kpan/data/t_kpan_opportunity/'],,,,ACCEPTANCE_MIN_KPAN_00,4.3
2896,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_opportunity_KCOG_entity_MMRule.conf,t_kpan_opportunity,GL_STR_t_kpan_opportunity_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2920,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_opportunity_YH2J_gbl-channel-hier-master_MMRule.conf,t_kpan_opportunity,29001a65a6,g_channel_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_channel_hier_master'],,g_channel_id != '' AND g_channel_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_00,4.3
2954,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-cred-fclty-psl-dp_KBTQ_role-person_MMRule.conf,t_kpan_person_cred_fclty_psl_dp,28c807736d,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kbtq_role_person'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2955,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-cred-fclty-psl-dp_KCOG_country_MMRule.conf,t_kpan_person_cred_fclty_psl_dp,29001a691f,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
2956,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-cred-fclty-psl-dp_KCOG_currency_MMRule.conf,t_kpan_person_cred_fclty_psl_dp,29001a6a1b,g_co_psl_econ_data_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_co_psl_econ_data_currency_id != '' AND g_co_psl_econ_data_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
2957,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-cred-fclty-psl-dp_KPAN_credit-fclty-proposals_MMRule.conf,t_kpan_person_cred_fclty_psl_dp,28c8077485,g_credit_facility_proposal_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_kpan_credit_fclty_proposals'],,,,ACCEPTANCE_MIN_KPAN_00,4.3
2973,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-credit-fclty-psl_KBTQ_role-person_MMRule.conf,t_kpan_person_credit_fclty_psl,287b3be67a,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kbtq_role_person'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2974,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-credit-fclty-psl_KCOG_country_MMRule.conf,t_kpan_person_credit_fclty_psl,29001a716e,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
2975,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-credit-fclty-psl_KCOG_currency_MMRule.conf,t_kpan_person_credit_fclty_psl,29001a725f,g_co_psl_econ_data_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_co_psl_econ_data_currency_id != '' AND g_co_psl_econ_data_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
2976,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kpan/glgldh360gloqlt/hammurabi/confs/master/kpan/KPAN_person-credit-fclty-psl_KPAN_credit-fclty-proposals_MMRule.conf,t_kpan_person_credit_fclty_psl,287b3be718,g_credit_facility_proposal_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kpan/data/t_kpan_credit_fclty_proposals/'],,,,ACCEPTANCE_MIN_KPAN_00,4.3
2990,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production-subcat_KCOG_currency_MMRule.conf,t_ksrr_new_production_subcat,290019c9d2,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
2991,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_new_production_subcat,GL_STR_t_ksrr_new_production_subcat_4.3_000,gf_local_contract_number_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmfi_prftbly_metric_out_cl'],,,,ACCEPTANCE_MIN_KMFI_00,4.3
2992,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_new_production_subcat,GL_STR_t_ksrr_new_production_subcat_4.3_001,g_management_breakdown_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmfi_prftbly_metric_out_cl'],,,,ACCEPTANCE_MIN_KMFI_01,4.3
3004,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production_KCOG_currency_MMRule.conf,t_ksrr_new_production,290019c2a2,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3005,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_new_production,277e947b5a,gf_local_contract_number_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kmfi/data/t_kmfi_prftbly_metric_out_cl/'],,,,ACCEPTANCE_MIN_KMFI_00,4.3
3006,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_new-production_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_new_production,277e947b5b,g_management_breakdown_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kmfi/data/t_kmfi_prftbly_metric_out_cl/'],,,,ACCEPTANCE_MIN_KMFI_01,4.3
3016,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock-subcat_KCOG_currency_MMRule.conf,t_ksrr_stock_subcat,290019c7b2,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3017,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_stock_subcat,GL_STR_t_ksrr_stock_subcat_4.3_000,gf_local_contract_number_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmfi_prftbly_metric_out_cl'],,,,ACCEPTANCE_MIN_KMFI_00,4.3
3018,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock-subcat_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_stock_subcat,GL_STR_t_ksrr_stock_subcat_4.3_001,g_management_breakdown_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmfi_prftbly_metric_out_cl'],,,,ACCEPTANCE_MIN_KMFI_01,4.3
3030,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock_KCOG_currency_MMRule.conf,t_ksrr_stock,290019c571,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3031,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_stock,277e947b5c,gf_local_contract_number_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kmfi/data/t_kmfi_prftbly_metric_out_cl/'],,,,ACCEPTANCE_MIN_KMFI_00,4.3
3032,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/ksrr/glgldh360gloqlt/hammurabi/confs/master/ksrr/KSRR_stock_KMFI_prftbly-metric-out-cl_MMRule.conf,t_ksrr_stock,277e947b5d,g_management_breakdown_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kmfi/data/t_kmfi_prftbly_metric_out_cl/'],,,,ACCEPTANCE_MIN_KMFI_01,4.3
3042,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board-cib_KCOG_country_MMRule.conf,t_kstb_sust_operations_board_cib,28fea7aa6c,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3043,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board-cib_KCOG_currency_MMRule.conf,t_kstb_sust_operations_board_cib,28feafcf07,g_local_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_local_currency_id != '' AND g_local_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
3059,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board-cib_YH2J_gbl-product-hier-master_MMRule.conf,t_kstb_sust_operations_board_cib,28feafcfe5,g_global_product_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_id != '' AND g_global_product_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_02,5.2
3060,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board-cib_YH2J_gbl-product-hier-master_MMRule.conf,t_kstb_sust_operations_board_cib,28feafd0db,g_global_product_category_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_category_id != '' AND g_global_product_category_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_03,5.2
3075,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board_KCOG_country_MMRule.conf,t_kstb_sust_operations_board,290019bda9,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3076,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board_KCOG_currency_MMRule.conf,t_kstb_sust_operations_board,290019be95,g_local_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_local_currency_id != '' AND g_local_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
3087,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board_YH2J_gbl-product-hier-master_MMRule.conf,t_kstb_sust_operations_board,290019bf91,g_global_product_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_id != '' AND g_global_product_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_02,5.2
3088,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kstb/glgldh360gloqlt/hammurabi/confs/master/kstb/KSTB_sust-operations-board_YH2J_gbl-product-hier-master_MMRule.conf,t_kstb_sust_operations_board,290019c073,g_global_product_category_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_category_id != '' AND g_global_product_category_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_03,5.2
3104,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_queue-controller_KBTQ_role-person_MMRule.conf,t_kszg_queue_controller,GL_STR_t_kszg_queue_controller_4.3_003,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
3105,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_queue-controller_KBTQ_role-person_MMRule.conf,t_kszg_queue_controller,GL_STR_t_kszg_queue_controller_4.3_004,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
3106,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_queue-controller_KCOG_branch_MMRule.conf,t_kszg_queue_controller,GL_STR_t_kszg_queue_controller_4.3_002,g_branch_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_branch/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3107,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_queue-controller_KCOG_country_MMRule.conf,t_kszg_queue_controller,GL_STR_t_kszg_queue_controller_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3108,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_queue-controller_KCOG_entity_MMRule.conf,t_kszg_queue_controller,GL_STR_t_kszg_queue_controller_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3142,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_trnslty-by-channel_KCOG_country_MMRule.conf,t_kszg_trnslty_by_channel,GL_STR_t_kszg_trnslty_by_channel_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3143,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_trnslty-by-channel_KCOG_entity_MMRule.conf,t_kszg_trnslty_by_channel,GL_STR_t_kszg_trnslty_by_channel_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3184,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kszg/glgldh360gloqlt/hammurabi/confs/master/kszg/KSZG_trnslty-by-channel_YH2J_gbl-product-hier-master_MMRule.conf,t_kszg_trnslty_by_channel,29001a31fe,g_product_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,1=1,,ACCEPTANCE_MIN_YH2J_00,5.2
3185,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kusu/glgldh360gloqlt/hammurabi/confs/master/kusu/KUSU_cust-user-prof-channl-his_KUSU_cust-user-profile-his_MMRule.conf,t_kusu_cust_user_prof_channl_his,GL_STR_t_kusu_cust_user_prof_channl_his_4.3_000,g_user_account_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_kusu_cust_user_profile_his'],,,,ACCEPTANCE_MIN_KUSU_00,4.3
3196,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kusu/glgldh360gloqlt/hammurabi/confs/master/kusu/KUSU_cust-user-prof-device-his_KUSU_cust-user-profile-his_MMRule.conf,t_kusu_cust_user_prof_device_his,GL_STR_t_kusu_cust_user_prof_device_his_4.3_000,g_user_account_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_kusu_cust_user_profile_his'],,,,ACCEPTANCE_MIN_KUSU_00,4.3
3197,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kusu/glgldh360gloqlt/hammurabi/confs/master/kusu/KUSU_cust-user-prof-device-his_KUSU_device-his_MMRule.conf,t_kusu_cust_user_prof_device_his,GL_STR_t_kusu_cust_user_prof_device_his_4.3_001,g_device_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_kusu_device_his'],,,,ACCEPTANCE_MIN_KUSU_00,4.3
3232,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kusu/glgldh360gloqlt/hammurabi/confs/master/kusu/KUSU_prof-auth-attributes-his_KUSU_cust-user-profile-his_MMRule.conf,t_kusu_prof_auth_attributes_his,GL_STR_t_kusu_prof_auth_attributes_his_4.3_000,g_user_account_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_kusu_cust_user_profile_his'],,,,ACCEPTANCE_MIN_KUSU_00,4.3
3257,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_energy-emis-factor_KCOG_country_MMRule.conf,t_kwth_energy_emis_factor,GL_STR_t_kwth_energy_emis_factor_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3258,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_energy-emis-factor_KCOG_entity_MMRule.conf,t_kwth_energy_emis_factor,GL_STR_t_kwth_energy_emis_factor_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
