ids;naming_set;tablas;subset;datavaluespath;values;datavaluescolumn;datavaluessubset;ID RULE;CATALOG (TAXONOMY/STATIC) (3.5-6.1-6.10);Frequency of measurement;Subset;DEFINITION PERIOD;PUBLICATION DATE;STATUS DEVELOPMENT;STATUS IMPLANTATION;Parameters;datavaluespath_str;datavaluessubset_gcatalogid;datavaluessubset_gffrequencytype
28012ca7c2;{'post_c14_page_type'};t_kctd_interaction_activity;adobe_page_views_number > 0;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C859' and gf_frequency_type='D';28012ca7c2;C859;Daily; campo adobe_page_views_number es mayor a 0;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C859;D
28012ca851;{'post_v14_page_type'};t_kctd_interaction_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='M013' and gf_frequency_type='D';28012ca851;M013;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;M013;D
28012ca8ae;{'v17_web_app_language_name'};t_kctd_interaction_activity;v17_web_app_language_name is not null and v17_web_app_language_name != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C594' and gf_frequency_type='D';28012ca8ae;C594;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C594;D
28012ca9b4;{'post_v49_fulflt_model_type'};t_kctd_interaction_activity;post_v49_fulflt_model_type is not null and post_v49_fulflt_model_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='M002' and gf_frequency_type='D';28012ca9b4;M002;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;M002;D
28012caabb;{'post_c12_authn_status_type'};t_kctd_interaction_activity;post_c12_authn_status_type is not null and post_c12_authn_status_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='M005' and gf_frequency_type='D';28012caabb;M005;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;M005;D
28012cab3b;{'post_v12_authn_status_type'};t_kctd_interaction_activity;post_v12_authn_status_type is not null and post_v12_authn_status_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='M005' and gf_frequency_type='D';28012cab3b;M005;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;M005;D
2801aec042;{'g_intn_funnel_actvy_id'};t_kctd_interaction_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C862' and gf_frequency_type='D';2801aec042;C862;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C862;D
2836f18ec6;{'post_v15_site_environment_name'};t_kctd_interaction_activity;post_v15_site_environment_name is not null and post_v15_site_environment_name != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id IN ('C851', 'C629', 'C864') and gf_frequency_type='D';2836f18ec6;"C851
C629
C864";Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;;D
GL_DOM_t_kfcm_cust_fdbk_detail_3.5_000;{'g_country_id'};t_kfcm_cust_fdbk_detail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_kfcm_cust_fdbk_detail_3.5_000;C245;Daily;;3Q22;Oct_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kfcm_cust_fdbk_3.5_000;{'g_country_id'};t_kfcm_cust_fdbk;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_kfcm_cust_fdbk_3.5_000;C245;Daily;;3Q22;Oct_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kfcm_cust_fdbk_3.5_002;{'g_supra_channel_id'};t_kfcm_cust_fdbk;g_supra_channel_id is not null and g_supra_channel_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C069' and gf_frequency_type='D';GL_DOM_t_kfcm_cust_fdbk_3.5_002;C069;Daily;Si el campo g_channel_id es distinto a nulo o vacio;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C069;D
GL_DOM_t_kfcm_cust_fdbk_3.5_003;{'gf_cust_fdbk_polarity_name'};t_kfcm_cust_fdbk;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B511' and gf_frequency_type='D';GL_DOM_t_kfcm_cust_fdbk_3.5_003;B511;Daily;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B511;D
2827d0b1bb;{'g_person_role_type'};t_kfcm_fdbk_filled_form_field;g_person_role_type is not null and g_person_role_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';2827d0b1bb;C529;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;D
2827d0b99f;{'g_country_id'};t_kfcm_fdbk_filled_form_field;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0b99f;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
2827d0a6cd;{'g_form_saturation_rule_type_id'};t_kfcm_fdbk_saturation_rules;g_form_saturation_rule_type_id is not null and g_form_saturation_rule_type_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E341' and gf_frequency_type='D';2827d0a6cd;E341;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E341;D
2827d0a7e1;{'g_form_sat_rule_value_data_type_id'};t_kfcm_fdbk_saturation_rules;g_form_sat_rule_value_data_type_id is not null and g_form_sat_rule_value_data_type_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E358' and gf_frequency_type='D';2827d0a7e1;E358;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E358;D
2827d0ba9e;{'g_country_id'};t_kfcm_fdbk_saturation_rules;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0ba9e;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
GL_DOM_t_kfcm_feedback_config_3.5_000;{'g_relevant_fact_family_id'};t_kfcm_feedback_config;g_relevant_fact_family_id is not null;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A335' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_config_3.5_000;A335;Daily;Si el campo (g_relevant_fact_family_id) es distinto a NULL;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A335;D
GL_DOM_t_kfcm_feedback_config_3.5_002;{'g_country_id'};t_kfcm_feedback_config;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_config_3.5_002;C245;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
2827d0b2b3;{'g_person_role_type'};t_kfcm_feedback_filled_form;g_person_role_type is not null and g_person_role_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';2827d0b2b3;C529;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;D
2827d0b3b3;{'g_language_id'};t_kfcm_feedback_filled_form;g_language_id is not null and g_language_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C594' and gf_frequency_type='D';2827d0b3b3;C594;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C594;D
2827d0b8a2;{'g_country_id'};t_kfcm_feedback_filled_form;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0b8a2;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
2827d0a5be;{'g_form_field_type_id'};t_kfcm_feedback_form_field;g_form_field_type_id is not null and g_form_field_type_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E340' and gf_frequency_type='D';2827d0a5be;E340;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E340;D
2827d0b5af;{'g_country_id'};t_kfcm_feedback_form_field;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0b5af;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
2827d0b4b3;{'g_person_role_type'};t_kfcm_feedback_form_shown;g_person_role_type is not null and g_person_role_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';2827d0b4b3;C529;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;D
2827d0b7a8;{'g_country_id'};t_kfcm_feedback_form_shown;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0b7a8;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
2827d0a8dc;{'g_data_source_origin_type'};t_kfcm_feedback_forms;g_data_source_origin_type is not null and g_data_source_origin_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='D056' and gf_frequency_type='D';2827d0a8dc;D056;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;D056;D
2827d0a9e3;{'g_fdbk_form_orig_type_id'};t_kfcm_feedback_forms;g_fdbk_form_orig_type_id is not null and g_fdbk_form_orig_type_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E356' and gf_frequency_type='D';2827d0a9e3;E356;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E356;D
2827d0ab64;{'g_fdbk_form_orig_proc_id'};t_kfcm_feedback_forms;g_fdbk_form_orig_proc_id is not null and g_fdbk_form_orig_proc_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E357' and gf_frequency_type='D';2827d0ab64;E357;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E357;D
2827d0adba;{'g_dig_chan_app_id'};t_kfcm_feedback_forms;g_dig_chan_app_id is not null and g_dig_chan_app_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E342' and gf_frequency_type='D';2827d0adba;E342;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E342;D
2827d0aeba;{'g_country_id'};t_kfcm_feedback_forms;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0aeba;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
2827d0afb2;{'g_supra_channel_id'};t_kfcm_feedback_forms;g_supra_channel_id is not null and g_supra_channel_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C069' and gf_frequency_type='D';2827d0afb2;C069;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C069;D
2827d0b0c0;{'g_form_ori_proc_end_type'};t_kfcm_feedback_forms;g_form_ori_proc_end_type is not null and g_form_ori_proc_end_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='E343' and gf_frequency_type='D';2827d0b0c0;E343;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E343;D
2827d0b6af;{'g_country_id'};t_kfcm_feedback_options;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2827d0b6af;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_001;{'g_relevant_fact_family_id'};t_kfcm_feedback_rlvnt_facts;g_relevant_fact_family_id is not null;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A335' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_001;A335;Daily;Si el campo (g_relevant_fact_family_id) es distinto a NULL;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A335;D
GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_002;{'g_rf_feedback_rating_id'};t_kfcm_feedback_rlvnt_facts;g_rf_feedback_rating_id is not null;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A335' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_002;A335;Daily;Si el campo (g_rf_feedback_rating_id) es distinto a NULL;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A335;D
GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_005;{'g_rf_usr_rpt_error_id'};t_kfcm_feedback_rlvnt_facts;g_rf_usr_rpt_error_id is not null;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A336' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_005;A336;Daily;Si el campo (g_rf_usr_rpt_error_id) es distinto a NULL;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A336;D
GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_006;{'g_country_id'};t_kfcm_feedback_rlvnt_facts;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_kfcm_feedback_rlvnt_facts_3.5_006;C245;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
2857ba5393;{'g_insurance_claim_type'};t_kfcm_insurance_claim_survey;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'E551' and gf_frequency_type='D';2857ba5393;E551;Monthly;;4Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E551;D
2857ba548f;{'g_supra_channel_id'};t_kfcm_insurance_claim_survey;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'C069' and gf_frequency_type='D';2857ba548f;C069;Monthly;;4Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C069;D
GL_DOM_t_kfcm_nps_detail_3.5_000;{'g_nps_later_calc_survey_type'};t_kfcm_nps_detail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C423' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_detail_3.5_000;C423;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C423;D
GL_DOM_t_kfcm_nps_detail_3.5_001;{'g_nps_objective_area_type'};t_kfcm_nps_detail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C422' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_detail_3.5_001;C422;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C422;D
GL_DOM_t_kfcm_nps_detail_3.5_002;{'g_country_id'};t_kfcm_nps_detail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id = 'C245' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_detail_3.5_002;C245;Daily;;1Q22;Abr_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_000;{'g_gender_type'};t_kfcm_nps_sv_respondent_retail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C445' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_000;C445;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C445;D
GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_001;{'g_country_id'};t_kfcm_nps_sv_respondent_retail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id = 'C245' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_001;C245;Daily;;1Q22;Abr_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_002;{'g_origin_business_type'};t_kfcm_nps_sv_respondent_retail;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id = 'C591' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_sv_respondent_retail_3.5_002;C591;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C591;D
GL_DOM_t_kfcm_nps_sv_respondent_smes_3.5_001;{'g_country_id'};t_kfcm_nps_sv_respondent_smes;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id = 'C245' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_sv_respondent_smes_3.5_001;C245;Daily;;1Q22;Abr_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kfcm_nps_sv_respondent_smes_3.5_006;{'g_origin_business_type'};t_kfcm_nps_sv_respondent_smes;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id = 'C591' and gf_frequency_type='D';GL_DOM_t_kfcm_nps_sv_respondent_smes_3.5_006;C591;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C591;D
GL_DOM_t_kmig_customer_allocation_3.5_000;{'g_country_id'};t_kmig_customer_allocation;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_kmig_customer_allocation_3.5_000;C245;Daily;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_kmig_customer_allocation_3.5_001;{'g_person_role_type'};t_kmig_customer_allocation;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';GL_DOM_t_kmig_customer_allocation_3.5_001;C529;Daily;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C529;D
GL_DOM_t_kmig_customer_allocation_3.5_002;{'g_portfolio_relation_type'};t_kmig_customer_allocation;g_portfolio_relation_type is not null and g_portfolio_relation_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B440' and gf_frequency_type='D';GL_DOM_t_kmig_customer_allocation_3.5_002;B440;Daily;Null o vacío;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B440;D
GL_DOM_t_kmig_customer_allocation_3.5_003;{'g_portfolio_role_type'};t_kmig_customer_allocation;g_portfolio_role_type is not null and g_portfolio_role_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B439' and gf_frequency_type='D';GL_DOM_t_kmig_customer_allocation_3.5_003;B439;Daily;Null o vacío;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B439;D
27d61704bb;{'g_entific_id'};t_kmig_customer_allocation;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27d61704bb;CD07;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
GL_DOL_t_knfa_energy_certifications_3.5_000;{'gf_co2_emissions_letter_id'};t_knfa_energy_certifications;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B309' and gf_frequency_type='M';GL_DOL_t_knfa_energy_certifications_3.5_000;B309;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B309;M
GL_DOL_t_knfa_energy_certifications_3.5_001;{'gf_energ_cert_data_srce_type'};t_knfa_energy_certifications;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B310' and gf_frequency_type='M';GL_DOL_t_knfa_energy_certifications_3.5_001;B310;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B310;M
GL_DOL_t_knfa_energy_certifications_3.5_002;{'gf_energy_cert_data_type'};t_knfa_energy_certifications;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='B308' and gf_frequency_type='M';GL_DOL_t_knfa_energy_certifications_3.5_002;B308;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;B308;M
